JD,Magnitude
2450486.59,4.2
2450487.2486,4.0
2450487.2569,4.29
2450487.3708,4.08
2450487.3798,4.19
2450488.5715,4.1
2450489.05,3.7
2450489.2833,3.8
2450489.3298,3.35
2450489.534,4.0
2450490.4791,3.81
2450490.48,3.9
2450490.6111,3.6
2450491.2778,3.9
2450491.5604,3.9
2450493.2673,3.75
2450493.3194,4.1
2450493.4444,3.98
2450493.5,4.3
2450493.5417,3.5
2450493.7,4.0
2450493.7263,4.08
2450493.8396,4.1
2450494.2604,3.9
2450494.2743,3.45
2450494.5243,3.5
2450494.6,3.7
2450494.6632,3.6
2450495.3048,3.4
2450495.47,3.9
2450495.5139,3.8
2450495.5208,3.7
2450496.5604,3.5
2450497.2549,4.0
2450497.2813,4.0
2450497.5757,3.8
2450498.2292,4.4
2450498.2576,3.6
2450498.3333,4.29
2450498.5264,3.9
2450499.75,3.65
2450500.2813,3.9
2450500.4611,3.6
2450501.04,4.1
2450501.3097,3.9
2450501.5278,4.0
2450502.5174,4.1
2450502.5403,3.9
2450503.5,3.9
2450503.5,4.3
2450503.5243,4.2
2450504.04,4.2
2450504.4166,4.08
2450504.49,4.2
2450504.6653,3.8
2450504.7132,4.1
2450504.75,3.81
2450505.2743,3.45
2450505.3729,3.7
2450505.55,3.6
2450505.6979,3.9
2450506.0333,4.0
2450506.04,4.1
2450506.5868,4.0
2450507.2569,3.9
2450508.2847,3.9
2450508.2861,4.0
2450508.4375,4.08
2450508.5,4.0
2450508.5625,4.19
2450508.7048,4.39
2450508.7395,4.08
2450509.2806,4.2
2450509.3333,3.65
2450509.5264,4.2
2450509.6632,4.1
2450510.2777,3.55
2450510.2826,3.9
2450510.4291,3.59
2450510.5,3.5
2450510.58,3.4
2450511.2792,3.8
2450511.3,3.6
2450511.5285,3.7
2450511.7395,3.6
2450512.3194,3.9
2450513.03,4.0
2450513.2368,4.3
2450513.3437,3.7
2450513.4652,4.08
2450513.6979,3.98
2450514.3368,4.19
2450514.5278,4.2
2450514.9653,4.0
2450515.2382,3.4
2450515.2951,3.9
2450515.5,4.1
2450515.5222,3.8
2450515.7889,3.9
2450516.3576,3.35
2450516.5313,3.7
2450516.56,3.6
2450516.6097,3.8
2450516.691,3.8
2450517.03,4.0
2450517.3063,3.9
2450517.3125,3.8
2450517.5,3.9
2450517.5229,3.9
2450517.6667,3.8
2450518.0118,4.0
2450518.2847,4.0
2450518.5417,3.9
2450518.625,4.03
2450518.6528,3.8
2450518.6597,4.1
2450519.0,4.2
2450519.3229,3.99
2450519.5306,4.1
2450519.6583,3.9
2450519.7451,4.1
2450520.5,4.1
2450520.6979,3.88
2450521.02,3.9
2450521.51,3.5
2450521.6271,3.8
2450521.6736,3.4
2450522.5979,3.9
2450523.5417,4.0
2450524.4,4.3
2450524.5,4.0
2450524.53,3.8
2450525.6563,4.0
2450525.99,4.2
2450527.0,3.7
2450527.5417,3.9
2450527.6861,3.34
2450528.01,3.8
2450528.5303,3.9
2450528.9125,3.9
2450530.9479,4.0
2450530.99,4.3
2450531.52,3.9
2450532.3055,3.35
2450532.4166,3.65
2450532.6243,3.6
2450533.6944,4.0
2450533.9444,3.9
2450534.4444,3.98
2450534.916,3.9
2450534.9479,4.0
2450535.01,4.3
2450535.6701,4.1
2450536.2813,4.1
2450536.99,4.0
2450537.3291,3.4
2450537.4375,3.54
2450538.2847,3.5
2450538.3666,3.65
2450538.52,3.8
2450538.9167,3.9
2450539.3416,3.7
2450539.4687,3.98
2450539.9056,4.0
2450540.3208,4.0
2450540.9396,4.1
2450541.3152,3.8
2450542.9396,3.8
2450544.891,3.8
2450545.3194,3.8
2450545.8368,4.2
2450545.9063,4.0
2450545.9375,4.2
2450546.859,4.0
2450546.94,4.2
2450547.7375,4.0
2450547.8535,3.9
2450547.8993,3.8
2450548.3541,3.35
2450548.4166,3.7
2450548.7188,3.8
2450548.97,3.7
2450549.375,3.88
2450549.5,4.0
2450549.6,3.7
2450549.7708,4.0
2450549.9215,3.9
2450550.3313,3.9
2450550.4375,3.98
2450550.5771,3.8
2450551.0,4.1
2450552.8986,4.1
2450553.8847,3.7
2450553.8993,3.6
2450553.9222,3.6
2450553.9375,3.7
2450554.4513,3.9
2450554.6785,3.9
2450555.3389,3.9
2450555.8007,4.1
2450555.9056,4.0
2450556.6319,4.0
2450556.8819,4.0
2450556.934,4.1
2450558.8924,3.7
2450558.9368,3.7
2450559.3743,3.7
2450559.5069,3.65
2450559.6181,3.5
2450559.67,4.0
2450560.5694,3.7
2450561.8951,4.1
2450562.357,3.9
2450562.625,4.0
2450562.8993,4.1
2450562.9271,4.2
2450563.8953,3.9
2450565.3313,3.7
2450565.5,3.7
2450565.6639,3.9
2450566.8958,4.0
2450566.9257,4.1
2450567.7347,4.2
2450567.8958,4.1
2450568.3958,4.08
2450568.8924,3.8
2450569.402,3.39
2450569.95,3.7
2450570.3993,3.55
2450570.427,3.6
2450570.4375,3.81
2450570.7174,3.9
2450570.84,4.0
2450572.8785,3.9
2450572.8854,4.0
2450573.3958,3.98
2450573.7208,4.0
2450573.8924,4.1
2450573.97,4.2
2450574.5,3.9
2450574.7917,4.0
2450574.8924,3.7
2450574.9243,3.6
2450575.4027,3.65
2450575.427,3.35
2450575.4354,3.5
2450576.7778,4.0
2450576.83,4.0
2450577.8333,4.1
2450577.8924,4.1
2450578.7979,3.8
2450578.97,4.2
2450579.4652,3.88
2450579.6041,3.98
2450579.8347,4.1
2450579.8715,3.8
2450579.8785,4.0
2450579.9236,4.0
2450580.4166,3.65
2450580.759,4.0
2450580.8646,3.7
2450581.4062,3.6
2450581.4326,3.6
2450581.4569,3.91
2450581.7382,3.9
2450581.7708,3.9
2450581.98,4.0
2450582.4166,3.79
2450582.4166,3.81
2450582.7174,4.2
2450582.84,4.0
2450582.9097,4.0
2450583.3583,4.1
2450583.7049,4.2
2450583.8722,4.7
2450583.8806,3.9
2450584.875,4.0
2450585.3715,3.7
2450585.8028,3.2
2450585.8854,3.6
2450585.89,3.6
2450586.5119,3.6
2450586.8736,3.8
2450587.3958,3.9
2450587.7368,3.7
2450587.8313,4.5
2450588.3646,4.0
2450588.8736,3.9
2450589.8785,4.2
2450590.7229,3.9
2450591.8771,3.8
2450592.4305,3.65
2450592.5,4.0
2450592.5,3.65
2450592.8819,3.8
2450593.4118,3.9
2450593.4409,3.98
2450593.8264,3.9
2450594.425,4.19
2450594.4306,4.0
2450594.4791,4.19
2450595.7292,3.9
2450596.4479,3.6
2450596.4729,3.6
2450596.4756,3.35
2450596.84,3.6
2450597.4333,3.6
2450597.5625,3.7
2450597.6743,3.9
2450597.7639,3.9
2450597.8,4.0
2450598.4562,3.65
2450598.4583,3.8
2450598.7174,4.1
2450599.4479,3.9
2450599.4798,4.08
2450599.8,4.1
2450600.4409,4.26
2450600.4666,4.15
2450600.4688,4.0
2450600.7569,4.0
2450600.8194,4.1
2450601.3993,3.65
2450601.8,3.6
2450602.3799,3.6
2450602.3958,3.55
2450602.7194,3.8
2450602.8125,3.8
2450603.4027,3.79
2450603.7111,4.1
2450604.4,3.99
2450604.81,4.1
2450605.5,4.0
2450605.809,4.0
2450607.3889,3.5
2450607.4166,3.35
2450607.4583,3.6
2450607.7708,3.8
2450608.4451,3.56
2450608.5381,3.46
2450608.8333,3.8
2450609.0,3.9
2450609.3819,3.9
2450609.8083,3.8
2450610.7674,4.0
2450610.7764,4.2
2450611.7215,4.1
2450611.8958,4.0
2450612.4062,3.55
2450612.5104,3.6
2450612.8507,3.6
2450613.7528,3.9
2450614.4798,3.49
2450614.6486,4.0
2450615.4444,3.79
2450615.7,4.0
2450615.7833,4.0
2450615.85,4.1
2450616.427,4.19
2450616.7597,4.3
2450617.3729,3.6
2450617.4131,3.89
2450617.8,3.8
2450618.7257,3.7
2450618.85,3.8
2450619.4097,3.65
2450619.7188,3.8
2450619.7396,4.0
2450619.97,4.1
2450620.97,4.2
2450621.7,4.1
2450622.6861,4.0
2450622.875,4.0
2450623.3854,4.0
2450623.7403,4.0
2450623.81,3.6
2450624.6965,3.8
2450624.95,4.0
2450625.7125,3.7
2450625.7625,4.1
2450626.7118,4.0
2450626.8306,4.1
2450627.5,4.0
2450627.74,4.1
2450627.7472,4.1
2450628.6736,3.7
2450629.3681,3.7
2450629.375,3.9
2450629.6875,3.8
2450629.81,3.8
2450630.7451,3.9
2450631.538,3.6
2450631.7,4.0
2450632.354,3.6
2450632.691,4.1
2450633.6451,3.8
2450633.71,3.7
2450633.7562,3.9
2450634.62,3.4
2450634.68,3.7
2450634.7083,4.0
2450634.7194,3.7
2450634.8153,3.8
2450635.4576,3.83
2450635.59,3.8
2450635.6,4.0
2450635.684,3.9
2450635.7521,4.0
2450635.7813,4.0
2450635.93,4.0
2450636.4778,4.2
2450636.58,4.0
2450636.73,4.1
2450636.7333,4.0
2450637.4131,4.19
2450637.6944,4.1
2450637.78,4.2
2450638.4062,3.79
2450638.666,4.0
2450639.4583,3.54
2450639.6528,3.5
2450639.7764,4.0
2450640.4583,3.65
2450640.4583,3.39
2450640.6,3.8
2450640.6368,3.9
2450640.6875,3.8
2450640.8271,3.8
2450640.93,3.7
2450641.61,4.0
2450641.7104,4.1
2450642.59,4.1
2450642.6597,4.1
2450642.6813,4.2
2450642.69,4.2
2450642.7111,4.2
2450643.4027,3.75
2450643.6597,4.1
2450643.7806,4.1
2450644.7201,3.9
2450644.79,3.6
2450644.8785,3.6
2450645.3597,3.8
2450645.3833,3.7
2450645.393,3.8
2450645.6458,3.8
2450645.68,4.0
2450645.7618,4.0
2450646.375,3.7
2450646.3931,3.9
2450646.59,3.9
2450646.6771,3.8
2450646.7847,4.0
2450647.3743,4.1
2450648.7063,4.2
2450649.4236,3.75
2450649.4583,3.88
2450649.59,4.0
2450649.6972,3.9
2450650.4131,3.35
2450650.7188,3.8
2450651.3799,3.7
2450651.7083,3.9
2450652.5,4.0
2450652.6285,4.0
2450652.8,4.1
2450652.98,4.2
2450653.61,4.0
2450653.6771,4.1
2450653.7146,4.4
2450654.6542,4.3
2450654.6563,4.1
2450654.7028,4.1
2450655.4062,3.35
2450655.427,3.82
2450655.4805,3.48
2450655.57,3.6
2450655.6,3.6
2450655.6,3.7
2450655.6451,3.6
2450655.7104,3.2
2450655.7278,4.0
2450655.7639,3.6
2450655.8576,3.9
2450656.6451,3.7
2450657.4097,4.0
2450657.468,3.7
2450658.3792,4.1
2450658.3812,3.7
2450658.4875,3.9
2450658.59,4.0
2450658.65,4.3
2450659.5,4.0
2450659.6278,4.0
2450659.65,4.0
2450660.434,3.7
2450660.4347,3.6
2450660.61,3.4
2450660.6264,3.7
2450660.73,3.7
2450660.8021,3.6
2450660.8542,3.7
2450661.58,3.6
2450661.6417,3.7
2450661.7181,3.9
2450661.74,3.8
2450661.8785,3.8
2450662.4305,3.55
2450662.484,4.08
2450662.5,3.81
2450662.6278,3.9
2450662.6792,4.0
2450662.6944,4.0
2450662.75,3.8
2450662.7882,4.0
2450663.55,4.0
2450663.56,4.0
2450663.6097,3.9
2450664.46,4.2
2450664.6042,3.9
2450664.7063,4.1
2450665.6118,4.4
2450666.3784,3.35
2450666.6646,3.7
2450666.6854,3.5
2450666.6903,4.0
2450667.375,3.65
2450667.3798,3.55
2450667.3889,3.8
2450667.4236,3.48
2450667.59,3.7
2450667.6042,3.8
2450667.64,3.7
2450667.6833,3.9
2450667.6972,4.0
2450668.4201,3.73
2450668.443,3.6
2450668.5,4.0
2450668.559,4.0
2450668.57,3.9
2450668.6021,4.0
2450668.6451,4.1
2450668.6701,4.0
2450669.4298,3.98
2450669.5125,3.39
2450670.3271,3.5
2450670.3444,4.2
2450670.434,3.79
2450670.4652,3.88
2450670.4791,4.27
2450670.5312,4.01
2450670.57,4.1
2450670.6,3.8
2450670.6597,4.1
2450670.75,4.3
2450670.8007,3.9
2450671.58,3.5
2450671.6,3.5
2450671.6021,3.6
2450671.6042,3.5
2450671.65,3.5
2450671.7444,3.9
2450672.5354,3.34
2450672.5938,3.7
2450672.71,3.7
2450673.4201,3.75
2450673.55,4.0
2450673.6139,4.0
2450673.6958,3.9
2450674.5208,3.91
2450674.6875,4.0
2450674.9097,4.1
2450675.334,4.3
2450675.3722,4.1
2450675.4097,3.99
2450675.4583,3.98
2450675.57,4.1
2450675.5799,4.1
2450675.67,4.3
2450675.6819,4.5
2450676.4014,4.0
2450676.4479,3.65
2450676.4604,3.7
2450676.568,3.55
2450676.65,3.9
2450676.6583,3.8
2450676.6938,4.0
2450676.7917,3.5
2450677.3819,3.45
2450677.427,3.54
2450677.5972,3.7
2450677.7826,3.2
2450678.5958,3.9
2450678.5972,4.0
2450679.55,4.0
2450679.5903,4.1
2450679.6299,4.0
2450679.65,4.2
2450679.7243,4.1
2450680.566,4.1
2450680.58,4.2
2450680.6083,4.3
2450680.6549,4.4
2450680.69,4.2
2450680.7264,4.1
2450680.791,4.2
2450681.3431,4.0
2450681.6424,4.0
2450681.6944,4.1
2450682.6625,3.7
2450682.68,3.6
2450683.3729,4.0
2450683.6042,3.7
2450683.6097,3.8
2450683.64,3.9
2450683.6958,4.1
2450684.2,4.4
2450684.3236,4.0
2450684.5521,4.0
2450684.6042,4.0
2450684.6694,4.1
2450684.6917,4.0
2450685.5,4.3
2450685.53,4.0
2450685.5861,3.8
2450685.5965,4.4
2450685.6,3.7
2450685.6042,4.2
2450685.7965,4.1
2450686.3104,3.8
2450686.4201,3.65
2450686.4444,3.88
2450686.5208,4.44
2450686.56,4.0
2450686.65,3.9
2450686.7903,4.1
2450687.4395,3.35
2450687.6007,3.7
2450687.6514,3.6
2450687.6764,3.9
2450687.7104,3.6
2450688.2917,3.7
2450688.2924,3.4
2450688.427,3.45
2450688.4375,3.54
2450688.57,3.7
2450688.5729,3.7
2450688.5938,4.0
2450688.63,3.8
2450688.6625,4.0
2450688.7257,3.6
2450689.3458,3.9
2450689.3688,3.9
2450689.5681,4.1
2450689.6174,3.9
2450689.7139,4.0
2450690.3215,4.0
2450690.3549,3.3
2450690.6243,4.0
2450690.6493,4.2
2450690.6667,3.9
2450691.3514,4.3
2450691.3826,4.0
2450691.3993,3.65
2450691.52,4.1
2450691.5556,3.9
2450691.6,4.3
2450691.6271,3.9
2450691.6389,4.2
2450692.0,4.2
2450692.2986,3.7
2450692.5958,3.9
2450692.641,3.6
2450692.725,4.1
2450693.3819,3.35
2450693.4027,3.35
2450693.45,3.24
2450693.54,3.5
2450693.566,3.7
2450693.6181,3.6
2450693.6507,4.0
2450693.6736,3.6
2450694.3146,3.8
2450694.316,3.7
2450694.4028,3.9
2450694.4055,3.46
2450694.4167,3.6
2450694.4347,4.07
2450694.6417,4.0
2450695.3715,3.9
2450695.3792,4.1
2450695.4513,4.11
2450695.5,4.0
2450695.5965,3.9
2450695.64,4.1
2450695.6681,4.1
2450695.8,4.2
2450696.3125,3.9
2450696.3513,4.0
2450696.3528,4.1
2450696.4166,3.98
2450696.6215,4.1
2450697.3438,4.0
2450697.409,4.03
2450697.42,4.2
2450697.4298,4.0
2450697.52,4.0
2450697.5201,4.1
2450697.6,4.1
2450697.6597,3.9
2450697.7285,3.9
2450698.309,3.6
2450698.3701,3.49
2450698.5222,3.7
2450698.56,3.5
2450698.566,3.5
2450698.566,3.6
2450698.6,3.7
2450698.6861,3.9
2450698.7,3.6
2450698.75,3.6
2450699.2917,3.6
2450699.4131,3.53
2450699.5694,3.6
2450699.63,3.9
2450699.7,3.9
2450699.709,4.0
2450699.8333,3.8
2450700.2986,3.8
2450700.3888,3.75
2450700.4083,3.8
2450700.4166,3.88
2450700.4513,4.08
2450700.53,3.9
2450700.5694,4.0
2450700.6451,4.0
2450700.6958,4.0
2450701.316,3.8
2450701.3395,3.9
2450701.375,3.98
2450701.3889,4.1
2450701.5236,4.08
2450701.566,4.0
2450701.5888,4.0
2450701.6549,4.1
2450701.7035,4.1
2450702.1979,4.0
2450702.3868,4.08
2450702.4062,4.1
2450702.5694,4.0
2450702.6104,4.3
2450702.625,4.2
2450702.65,4.3
2450702.7625,4.1
2450702.8653,4.2
2450702.9132,4.2
2450703.3819,3.7
2450703.5638,3.39
2450703.5819,3.6
2450703.6076,3.6
2450703.6292,3.4
2450704.2118,3.6
2450704.3528,3.5
2450704.3875,4.0
2450704.51,3.4
2450704.625,3.8
2450704.6424,3.9
2450704.65,4.0
2450704.6938,3.7
2450704.7708,3.9
2450705.2014,3.7
2450705.2979,4.0
2450705.393,3.6
2450705.51,3.8
2450705.5535,3.9
2450705.5694,3.8
2450705.6465,4.12
2450706.191,4.0
2450706.2986,3.9
2450706.55,4.0
2450706.5521,4.0
2450706.5729,3.9
2450707.2326,4.0
2450707.5104,4.1
2450707.5104,4.1
2450707.5264,4.0
2450707.566,4.2
2450707.5833,4.0
2450707.6,4.1
2450708.2771,4.1
2450708.2805,4.1
2450708.3313,3.9
2450708.3993,4.0
2450708.5,4.1
2450708.5174,3.8
2450708.53,4.1
2450708.5493,3.8
2450708.5521,3.7
2450708.5535,4.0
2450708.675,4.0
2450709.2577,3.3
2450709.3576,3.6
2450709.54,3.5
2450709.5472,3.6
2450709.5486,3.4
2450709.5618,3.7
2450709.6806,3.5
2450709.69,3.7
2450710.1979,3.6
2450710.3806,4.0
2450710.51,3.8
2450710.5347,3.7
2450710.5382,3.7
2450710.5569,3.8
2450710.5722,3.8
2450710.6,4.3
2450710.666,4.0
2450711.191,3.9
2450711.3063,4.0
2450711.5,4.0
2450711.51,3.9
2450711.5354,4.1
2450711.5389,4.0
2450711.5625,3.8
2450711.6833,4.0
2450712.1875,3.9
2450712.2708,4.0
2450712.3263,3.99
2450712.3888,4.19
2450712.4583,3.98
2450712.5604,4.1
2450712.5694,3.9
2450712.5764,3.7
2450712.6375,4.3
2450712.7174,4.1
2450713.1806,4.3
2450713.2535,4.0
2450713.2778,3.7
2450713.3055,3.65
2450713.3465,4.18
2450713.3542,4.0
2450713.4931,4.0
2450713.5,4.2
2450713.5,4.2
2450713.5111,4.1
2450713.566,3.8
2450713.5708,4.0
2450713.6069,4.1
2450713.6201,4.0
2450713.8681,3.9
2450714.3395,3.6
2450714.3542,3.6
2450714.3625,3.35
2450714.3715,3.34
2450714.375,3.6
2450714.49,3.5
2450714.5,3.6
2450714.5451,3.6
2450714.566,3.5
2450714.64,3.6
2450714.6972,3.8
2450714.7021,3.6
2450715.184,3.6
2450715.3333,3.4
2450715.375,3.35
2450715.4402,3.44
2450715.5,4.3
2450715.54,3.6
2450715.541,3.6
2450715.5764,3.7
2450715.6007,3.6
2450715.61,3.8
2450715.6382,3.9
2450716.309,3.65
2450716.3299,3.7
2450716.49,3.9
2450716.5,4.1
2450716.5146,3.8
2450716.566,3.6
2450716.5882,3.9
2450716.6271,3.9
2450716.7326,4.1
2450717.1944,4.0
2450717.3479,4.0
2450717.409,3.9
2450717.5625,3.9
2450717.5903,4.1
2450717.6931,4.1
2450718.316,4.0
2450718.3597,4.18
2450718.49,4.1
2450718.4944,4.1
2450718.5,4.3
2450718.5729,4.0
2450718.61,4.1
2450718.6313,4.2
2450719.2903,4.1
2450719.49,3.8
2450719.4965,3.6
2450719.5,3.4
2450719.5028,3.8
2450719.76,3.7
2450719.8021,3.6
2450720.3472,3.6
2450720.5583,3.7
2450720.5625,3.5
2450720.5833,3.4
2450720.6132,3.8
2450720.62,3.7
2450720.6826,3.9
2450721.3333,3.6
2450721.4924,3.8
2450721.54,3.8
2450721.5542,3.8
2450721.5549,3.8
2450721.566,3.7
2450721.6125,4.0
2450721.6917,4.0
2450722.3375,3.98
2450722.491,3.9
2450722.5382,3.9
2450722.5625,4.1
2450722.61,3.9
2450723.3104,4.0
2450723.4166,3.88
2450723.5306,3.9
2450723.5931,3.9
2450723.6458,4.1
2450723.6535,4.2
2450723.7,4.2
2450724.2896,4.1
2450724.3333,3.75
2450724.3646,4.0
2450724.491,3.8
2450724.4938,4.1
2450724.5417,4.1
2450724.62,4.1
2450724.7701,4.0
2450725.4583,3.54
2450725.5556,3.5
2450725.6264,3.7
2450725.7125,3.9
2450726.3854,3.7
2450726.4375,3.6
2450726.4958,3.65
2450726.5674,3.7
2450727.3611,3.9
2450727.427,3.81
2450727.48,3.9
2450727.4924,3.9
2450727.5528,3.9
2450727.575,4.1
2450727.6,4.1
2450727.734,4.0
2450728.2951,3.7
2450728.3125,3.8
2450728.47,4.0
2450728.5,4.1
2450728.5083,4.0
2450728.5632,4.2
2450728.5833,3.9
2450728.68,4.2
2450729.3125,4.1
2450729.4479,4.08
2450729.47,4.1
2450729.475,4.0
2450729.5035,4.2
2450729.5729,4.1
2450729.5764,4.0
2450730.2813,3.5
2450730.3056,3.7
2450730.52,3.5
2450730.5278,3.7
2450730.63,3.6
2450731.3403,3.6
2450731.5097,3.5
2450731.5444,3.6
2450731.6194,3.9
2450732.427,3.81
2450732.51,3.9
2450732.5229,3.6
2450732.5375,3.9
2450732.6,4.3
2450733.2389,4.0
2450733.48,4.0
2450733.4896,4.4
2450733.4903,3.8
2450733.5,4.3
2450733.5563,3.9
2450733.6875,4.0
2450734.4146,4.4
2450734.4486,4.0
2450734.48,4.1
2450734.4833,4.0
2450734.59,4.1
2450734.6,4.2
2450734.6472,4.1
2450734.6736,4.18
2450735.2535,4.4
2450735.2638,3.65
2450735.5931,4.0
2450735.63,3.8
2450735.6438,3.8
2450735.6847,3.6
2450736.2486,3.8
2450736.3056,3.5
2450736.5896,3.6
2450736.7111,3.9
2450737.2917,3.7
2450737.3597,3.9
2450737.5917,4.0
2450738.2368,4.0
2450738.3431,4.0
2450738.4785,3.9
2450738.5556,3.9
2450738.5694,4.1
2450739.2638,3.99
2450739.4652,3.88
2450739.47,4.1
2450739.4708,3.9
2450739.4931,4.1
2450739.5,4.3
2450739.62,4.3
2450740.2777,3.65
2450740.375,4.08
2450740.4,4.0
2450740.4681,3.9
2450740.4931,3.9
2450740.5,4.0
2450740.5514,4.0
2450740.58,4.2
2450740.634,3.9
2450741.2292,3.7
2450741.5792,3.9
2450741.6368,3.5
2450742.4681,3.6
2450742.47,3.6
2450742.5069,3.7
2450742.59,3.7
2450743.2236,3.8
2450743.302,3.63
2450743.35,3.7
2450743.3715,4.19
2450743.427,3.98
2450743.4681,3.8
2450743.4938,3.8
2450743.5188,3.9
2450743.6875,4.0
2450743.7556,4.0
2450744.46,4.0
2450744.4632,4.0
2450744.5271,3.9
2450745.3229,3.99
2450745.4514,4.0
2450745.59,4.2
2450745.63,4.1
2450746.2812,3.65
2450746.61,3.5
2450747.327,3.39
2450747.3472,3.9
2450747.48,3.6
2450747.58,3.8
2450748.3611,4.22
2450748.59,4.1
2450748.875,3.6
2450749.293,3.49
2450749.3611,3.7
2450749.3625,3.6
2450749.5389,4.0
2450749.7639,4.1
2450750.2673,3.99
2450750.4208,4.2
2450750.4618,3.98
2450750.4902,4.08
2450750.5,4.0
2450750.5194,4.2
2450750.55,4.1
2450750.6,4.1
2450750.6424,4.0
2450751.2743,3.75
2450751.3618,4.1
2450751.4847,3.8
2450751.55,4.1
2450751.5507,3.9
2450751.6667,3.8
2450752.2465,3.5
2450752.3611,3.6
2450752.4826,3.5
2450752.4861,3.6
2450752.5,3.6
2450752.58,3.6
2450752.6,3.5
2450753.2813,3.6
2450753.3604,3.6
2450753.491,3.9
2450753.57,3.8
2450753.5972,3.7
2450753.7618,4.0
2450754.2146,3.8
2450754.2431,3.6
2450754.2854,3.77
2450754.5569,3.8
2450754.6458,3.9
2450754.6694,4.1
2450755.2243,4.2
2450755.3681,4.3
2450755.4979,3.9
2450755.5,4.0
2450755.5472,4.1
2450755.57,4.1
2450756.2535,4.0
2450756.4479,3.9
2450756.4597,3.8
2450756.47,4.1
2450756.6285,4.0
2450756.7944,4.1
2450757.2778,3.9
2450757.47,3.6
2450757.5333,3.5
2450758.45,3.7
2450758.4597,3.5
2450758.57,4.0
2450758.6757,4.0
2450759.4236,3.89
2450759.63,4.0
2450760.75,4.2
2450761.5674,3.8
2450762.6944,3.6
2450763.2083,3.6
2450763.725,4.0
2450764.46,4.0
2450764.4792,3.8
2450764.6632,4.0
2450764.7465,4.1
2450765.2847,3.79
2450765.4,3.9
2450765.48,4.1
2450765.5306,4.0
2450766.3021,4.1
2450766.8035,4.2
2450767.3875,4.1
2450767.4513,3.65
2450768.25,3.8
2450768.67,3.6
2450768.7361,3.7
2450768.7396,3.9
2450769.2708,4.0
2450769.4931,3.6
2450769.4986,3.8
2450769.53,4.0
2450770.46,4.0
2450770.4896,3.8
2450770.5069,4.0
2450770.6,4.0
2450771.48,4.2
2450771.5104,4.0
2450771.7,4.4
2450772.46,4.2
2450772.5882,4.2
2450773.5,3.4
2450773.59,4.0
2450773.6,3.7
2450774.2152,3.35
2450774.5451,3.65
2450775.4688,3.4
2450775.4986,3.9
2450775.66,4.0
2450775.8,9.8
2450776.2736,4.0
2450776.3354,4.1
2450776.4896,4.1
2450776.56,4.1
2450776.6,3.9
2450777.509,4.2
2450777.53,4.3
2450777.5403,4.1
2450777.6,2.4
2450777.61,4.1
2450777.8854,4.1
2450778.5167,3.6
2450778.5521,3.6
2450778.57,4.0
2450778.6889,4.0
2450779.5049,3.6
2450779.59,3.9
2450780.44,4.0
2450780.4424,3.7
2450780.5,3.9
2450780.56,4.0
2450780.7833,4.0
2450781.57,4.1
2450781.6347,4.0
2450782.1979,4.0
2450782.44,4.2
2450782.5292,4.1
2450782.63,4.2
2450783.2743,3.75
2450783.375,4.08
2450783.5479,4.1
2450783.7256,4.06
2450784.2604,3.45
2450784.4166,3.6
2450784.477,3.35
2450784.5069,3.6
2450784.5486,3.9
2450784.6,3.2
2450785.3125,3.65
2450785.4166,3.81
2450785.4375,3.7
2450785.44,3.9
2450785.4514,3.7
2450785.59,3.8
2450785.6403,4.0
2450786.4375,3.98
2450786.56,4.3
2450786.5813,4.0
2450787.3784,4.1
2450787.5639,3.9
2450787.59,4.1
2450788.2125,4.1
2450788.2875,4.0
2450788.5035,4.0
2450788.58,4.2
2450789.44,3.8
2450791.45,4.1
2450791.4701,4.19
2450791.5,4.0
2450791.56,4.1
2450792.1924,3.7
2450793.2777,4.1
2450793.58,4.1
2450794.54,4.3
2450794.56,4.0
2450794.6417,3.9
2450795.3444,3.9
2450795.53,4.0
2450795.5521,3.8
2450795.6,3.7
2450796.3625,3.9
2450796.5403,3.9
2450796.59,4.0
2450797.2569,4.0
2450797.375,3.98
2450797.44,4.1
2450797.5097,4.1
2450798.44,4.3
2450798.5208,4.2
2450798.57,4.3
2450798.6319,4.0
2450799.1771,4.3
2450799.4,3.9
2450799.5278,4.2
2450799.5285,4.1
2450799.54,4.2
2450799.5576,4.5
2450799.59,4.1
2450800.47,3.9
2450800.5313,3.6
2450800.5521,3.8
2450800.6646,4.0
2450801.1861,3.7
2450801.46,4.0
2450801.5069,3.6
2450801.6618,4.0
2450801.7396,3.7
2450802.46,4.2
2450802.4951,4.0
2450802.6424,3.8
2450803.51,4.3
2450803.6771,4.0
2450804.46,4.4
2450804.5486,4.2
2450805.6896,3.9
2450806.5778,3.9
2450806.62,3.8
2450807.45,4.1
2450807.5632,4.0
2450807.57,4.0
2450808.2188,3.7
2450808.55,4.1
2450809.47,4.4
2450809.5278,3.9
2450809.59,4.1
2450810.2652,4.24
2450810.4305,4.1
2450810.4861,4.0
2450810.5,4.08
2450810.59,4.0
2450810.6951,4.1
2450811.4,3.5
2450811.4479,3.65
2450811.45,3.4
2450811.45,3.9
2450811.4965,3.35
2450811.675,3.6
2450812.241,3.7
2450813.62,4.1
2450813.6958,4.0
2450814.2812,4.1
2450814.3437,4.08
2450814.45,4.3
2450814.5,3.8
2450814.5042,4.2
2450814.6,4.2
2450814.6208,4.0
2450815.2444,4.0
2450815.5208,3.98
2450815.5236,4.0
2450815.6,4.3
